station_id,lat,lon,elev,state,name,gsn_flag,hcn/crn_flag,wmo_id
US1TXMDN064,29.4309,-98.8059,307.2,TX,CASTROVILLE 7.0 NE,,,
US1TXMDN066,29.525,-99.1433,335.3,TX,HONDO 11.7 N,,,
US1TXMDN067,29.331,-98.8824,292.0,TX,CASTROVILLE 1.3 SSW,,,
US1TXMDN068,29.2384,-98.8333,227.7,TX,LYTLE 2.2 W,,,
US1TXMDN069,29.5438,-98.8319,386.5,TX,LAKEHILLS 7.9 ESE,,,
US1TXMDS002,30.9023,-95.9182,77.1,TX,MADISONVILLE 3.5 S,,,
US1TXMLM001,30.7409,-97.2138,149.7,TX,THORNDALE 8.8 N,,,
US1TXMLM002,30.6081,-97.0317,146.9,TX,ROCKDALE 3.6 SSW,,,
US1TXMLM003,30.6608,-97.0032,145.1,TX,ROCKDALE 0.5 NE,,,
US1TXMLM009,30.7089,-96.9745,143.3,TX,ROCKDALE 4.2 NNE,,,
US1TXMLM010,30.6051,-97.1273,146.9,TX,THORNDALE 4.7 E,,,
US1TXMLM011,30.6986,-97.1847,128.6,TX,THORNDALE 6.0 NNE,,,
US1TXMLM012,30.9214,-97.0397,116.1,TX,CAMERON 5.7 NW,,,
US1TXMLM014,30.819,-96.7856,108.8,TX,GAUSE 4.5 WNW,,,
US1TXMLM015,30.7801,-96.872,132.3,TX,CAMERON 8.2 SE,,,
US1TXMLM016,30.6574,-96.8167,157.3,TX,MILANO 4.3 SE,,,
US1TXMLM017,30.79,-96.7631,152.7,TX,GAUSE 2.5 W,,,
US1TXMLM018,30.8182,-96.7485,101.5,TX,GAUSE 2.8 NNW,,,
US1TXMLM020,30.8722,-96.9959,130.8,TX,CAMERON 1.5 NW,,,
US1TXMLM021,30.764,-96.6702,119.5,TX,GAUSE 3.4 ESE,,,
US1TXMLM022,30.6398,-96.8213,143.6,TX,MILANO 5.2 SSE,,,
US1TXMLM023,30.9027,-96.8114,108.5,TX,CAMERON 10.3 ENE,,,
US1TXMLM024,30.7218,-96.7734,136.9,TX,MILANO 5.2 ENE,,,
US1TXMLM025,30.6327,-96.907,153.3,TX,ROCKDALE 6.2 ESE,,,
US1TXMLM026,30.7168,-96.9825,148.7,TX,ROCKDALE 4.5 NNE,,,
US1TXMLM028,30.6647,-97.2383,152.7,TX,THORNDALE 4.0 NNW,,,
US1TXMLM029,30.7689,-97.2019,156.1,TX,THORNDALE 10.7 N,,,
US1TXMLM030,30.8888,-96.809,108.5,TX,CAMERON 10.2 ENE,,,
US1TXMLS001,31.4745,-98.6538,416.7,TX,GOLDTHWAITE 5.1 WNW,,,
US1TXMLS002,31.528,-98.7243,418.2,TX,MULLIN 3.9 WSW,,,
US1TXMLS003,31.6709,-98.7398,465.4,TX,ZEPHYR 2.2 ESE,,,
US1TXMLS004,31.4985,-98.4664,457.5,TX,GOLDTHWAITE 6.9 ENE,,,
US1TXMND001,30.8926,-99.6512,551.1,TX,MENARD 8.1 ESE,,,
US1TXMND002,30.9309,100.1112,670.0,TX,FORT MCKAVETT 7.2 N,,,
US1TXMNG003,30.2755,-95.7612,90.2,TX,MONTGOMERY 8.7 SW,,,
US1TXMNG004,30.4496,-95.6901,79.9,TX,MONTGOMERY 4.0 N,,,
US1TXMNG006,30.4498,-95.4664,109.1,TX,WILLIS 1.9 NNE,,,
US1TXMNG008,30.1667,-95.5103,50.6,TX,THE WOODLANDS 1.4 WNW,,,
US1TXMNG014,30.413,-95.66,79.2,TX,MONTGOMERY 2.6 NE,,,
US1TXMNG015,30.3723,-95.6288,62.2,TX,MONTGOMERY 4.2 ESE,,,
US1TXMNG016,30.3883,-95.488,86.0,TX,CONROE 4.6 NNW,,,
US1TXMNG018,30.3867,-95.6135,62.5,TX,MONTGOMERY 4.9 E,,,
US1TXMNG020,30.3774,-95.6335,61.9,TX,MONTGOMERY 3.8 ESE,,,
US1TXMNG021,30.3976,-95.6954,76.2,TX,MONTGOMERY 0.4 N,,,
US1TXMNG023,30.2185,-95.5084,48.8,TX,THE WOODLANDS 4.4 NNW,,,
US1TXMNG025,30.197,-95.5851,62.8,TX,THE WOODLANDS 6.3 WNW,,,
US1TXMNG026,30.1985,-95.4959,44.8,TX,THE WOODLANDS 2.8 N,,,
US1TXMNG029,30.1232,-95.389,33.5,TX,SPRING 4.2 N,,,
US1TXMNG030,30.1417,-95.4658,42.7,TX,THE WOODLANDS 1.8 SE,,,
US1TXMNG031,30.3227,-95.4596,60.4,TX,CONROE 0.7 E,,,
US1TXMNG032,30.3444,-95.5084,72.8,TX,CONROE 2.6 WNW,,,
US1TXMNG033,30.3212,-95.4898,68.6,TX,CONROE 1.1 W,,,
US1TXMNG035,30.153,-95.6572,63.1,TX,PINEHURST 3.8 SE,,,
US1TXMNG036,30.2135,-95.5621,60.0,TX,THE WOODLANDS 5.8 NW,,,
US1TXMNG038,30.3887,-95.6149,62.8,TX,MONTGOMERY 4.8 E,,,
US1TXMNG041,30.1142,-95.6965,57.9,TX,MAGNOLIA 7.4 SSE,,,
US1TXMNG045,30.2767,-95.5533,50.6,TX,MONTGOMERY 11.6 SE,,,
US1TXMNG049,30.2339,-95.5748,64.6,TX,MAGNOLIA 10.6 ENE,,,
US1TXMNG051,30.1703,-95.7552,69.2,TX,MAGNOLIA 2.8 S,,,
US1TXMNG054,30.2731,-95.5437,48.5,TX,MONTGOMERY 12.2 SE,,,
US1TXMNG055,30.2724,-95.7408,89.9,TX,MONTGOMERY 8.6 SSW,,,
US1TXMNG058,30.1474,-95.4528,43.6,TX,THE WOODLANDS 2.3 ESE,,,
US1TXMNG061,30.2947,-95.4842,45.4,TX,CONROE 2.1 SSW,,,
US1TXMNG063,30.1911,-95.1316,33.5,TX,ROMAN FOREST 1.9 ENE,,,
US1TXMNG064,30.0991,-95.4083,64.0,TX,PINEHURST 0.4 SSE,,,
US1TXMNG067,30.216,-95.5254,51.2,TX,THE WOODLANDS 4.6 NNW,,,
US1TXMNG069,30.2093,-95.5599,58.5,TX,THE WOODLANDS 5.5 NW,,,
US1TXMNG070,30.2063,-95.5149,57.3,TX,THE WOODLANDS 3.7 NNW,,,
US1TXMNG071,30.1634,-95.5479,43.0,TX,THE WOODLANDS 3.5 W,,,
US1TXMNG075,30.1195,-95.392,33.5,TX,SPRING 4.0 N,,,
US1TXMNT004,33.5556,-97.8518,338.0,TX,BOWIE 0.5 WSW,,,
US1TXMNT006,33.5324,-97.7466,324.3,TX,BOWIE 5.9 ESE,,,
US1TXMRN002,32.7169,-94.0887,52.4,TX,JEFFERSON 15.4 ESE,,,
US1TXMRN005,32.8023,-94.5502,84.4,TX,AVINGER 6.6 S,,,
US1TXMRR002,33.323,-94.8059,90.8,TX,OMAHA 10.6 NNW,,,
US1TXMRR003,33.2837,-94.7382,98.5,TX,NAPLES 6.5 NNW,,,
US1TXMRR004,32.9577,-94.7122,96.6,TX,LONE STAR 1.4 N,,,
US1TXMRR005,33.0303,-94.7283,130.8,TX,DAINGERFIELD 0.2 W,,,
US1TXMSN001,30.7394,-99.2246,474.0,TX,MASON 0.8 SSE,,,
US1TXMSN002,30.7396,-99.2311,497.4,TX,MASON 0.7 S,,,
US1TXMSN003,30.762,-99.185,469.1,TX,MASON 2.9 ENE,,,
US1TXMSN004,30.519,-98.9698,501.1,TX,FREDERICKSBURG 18.1 NNW,,,
US1TXMSN006,30.6145,-98.9868,442.3,TX,MASON 17.3 ESE,,,
US1TXMSN008,30.7496,-99.238,479.1,TX,MASON 0.4 W,,,
US1TXMSN009,30.7639,-99.3711,514.2,TX,MASON 8.3 W,,,
US1TXMSN010,30.7419,-99.2269,471.8,TX,MASON 0.6 SSE,,,
US1TXMSN012,30.6851,-99.04,385.6,TX,MASON 12.2 ESE,,,
US1TXMTC001,32.434,100.9923,680.0,TX,COLORADO CITY 8.2 WNW,,,
US1TXMTG001,28.9997,-95.9532,20.1,TX,BAY CITY 1.6 NNE,,,
US1TXMTG002,28.9907,-95.9533,14.3,TX,BAY CITY 1.0 NE,,,
US1TXMTG004,28.8681,-96.1662,5.8,TX,PALACIOS 11.5 NNE,,,
US1TXMVR002,28.9125,100.5753,237.7,TX,EAGLE PASS 14.9 NNW,,,
US1TXMVR006,28.2439,100.2044,220.1,TX,EL INDIO 19.7 SSE,,,
US1TXMVR008,28.6117,100.4253,217.9,TX,EAGLE PASS 7.9 SSE,,,
US1TXMVR013,28.7136,100.5017,229.2,TX,EAGLE PASS 0.7 WNW,,,
US1TXMVR014,28.813,100.5317,253.3,TX,EAGLE PASS 7.5 NNW,,,
US1TXNC0003,31.6151,-94.6866,126.2,TX,NACOGDOCHES WEST,,,
US1TXNC0004,31.3781,-94.4492,69.2,TX,ETOILE 0.9 SW,,,
US1TXNC0005,31.6985,-94.5236,110.6,TX,NACOGDOCHES 9.5 NE,,,
US1TXNC0007,31.5678,-94.6817,100.9,TX,NACOGDOCHES ARBOR OAK,,,
US1TXNL0001,32.4688,100.3995,649.5,TX,SWEETWATER 0.3 E,,,
US1TXNL0010,32.4678,100.5947,724.5,TX,ROSCOE 3.5 WNW,,,
US1TXNU0004,27.752,-97.4129,14.0,TX,CORPUS CHRISTI 8.0 WNW,,,
US1TXNU0007,27.5905,-97.2247,2.1,TX,CORPUS CHRISTI 9.0 SSE,,,
US1TXNU0009,27.6865,-97.3951,11.0,TX,CORPUS CHRISTI 6.4 WSW,,,
US1TXNU0010,27.6613,-97.3031,5.2,TX,FLOUR BLUFF 1.6 SW,,,
US1TXNU0011,27.8348,-97.061,1.5,TX,PORT ARANSAS 1.3 ENE,,,
US1TXNU0012,27.9081,-97.8894,36.0,TX,ORANGE GROVE 4.5 SE,,,
US1TXNU0013,27.5861,-97.7908,18.9,TX,BISHOP 0.4 ENE,,,
US1TXNU0015,27.8029,-97.3932,-999.9,TX,CORPUS CHRISTI 9.1 NW,,,
US1TXNU0017,27.6731,-97.7599,20.1,TX,DRISCOLL 0.6 W,,,
US1TXNU0018,27.6718,-97.3849,9.1,TX,CORPUS CHRISTI 6.1 WSW,,,
US1TXNU0019,27.8501,-97.5989,25.0,TX,CALALLEN 3.5 SSE,,,
US1TXNU0020,27.7061,-97.3518,7.0,TX,CORPUS CHRISTI 3.6 W,,,
US1TXNU0021,27.7547,-97.4038,9.8,TX,CORPUS CHRISTI 3.2 SSW,,,
US1TXNU0022,27.5914,-97.7847,18.0,TX,BISHOP 0.9 ENE,,,
US1TXNU0024,27.7395,-97.3903,14.0,TX,CORPUS CHRISTI 4.3 S,,,
US1TXNU0025,27.6796,-97.3569,7.0,TX,CORPUS CHRISTI 4.3 WSW,,,
US1TXNU0029,27.6643,-97.3676,7.0,TX,CORPUS CHRISTI 5.4 WSW,,,
US1TXNU0030,27.6137,-97.2324,1.8,TX,CORPUS CHRISTI 7.3 SSE,,,
US1TXNU0031,27.6642,-97.3407,3.4,TX,CORPUS CHRISTI 4.1 SW,,,
US1TXNU0033,27.8027,-97.7984,27.1,TX,BANQUETE 0.4 SSW,,,
US1TXNU0038,27.8084,-97.4706,13.1,TX,CORPUS CHRISTI 4.8 W,,,
US1TXNU0040,27.6574,-97.3845,4.9,TX,CORPUS CHRISTI 6.5 WSW,,,
US1TXNU0042,27.613,-97.2312,0.9,TX,CORPUS CHRISTI 7.4 SSE,,,
US1TXNU0043,27.669,-97.376,5.5,TX,CORPUS CHRISTI 5.7 WSW,,,
US1TXNU0045,27.6843,-97.3997,7.3,TX,CORPUS CHRISTI 6.7 WSW,,,
US1TXNU0046,27.9282,-97.8344,36.6,TX,SANDIA 6.5 SSE,,,
US1TXNU0049,27.8362,-97.0592,1.5,TX,PORT ARANSAS 1.5 ENE,,,
US1TXNU0051,27.7572,-97.3797,8.5,TX,CORPUS CHRISTI 6.4 NW,,,
US1TXNU0052,27.7337,-97.3799,7.6,TX,CORPUS CHRISTI 4.8 SSE,,,
US1TXNU0053,27.686,-97.3436,4.3,TX,CORPUS CHRISTI 3.4 WSW,,,
US1TXNU0056,27.6485,-97.2835,1.5,TX,CORPUS CHRISTI 4.0 S,,,
US1TXNU0057,27.6844,-97.4086,7.6,TX,CORPUS CHRISTI 7.2 WSW,,,
US1TXNU0061,27.6258,-97.2261,2.7,TX,CORPUS CHRISTI 6.9 SE,,,
US1TXNU0066,27.7738,-97.399,10.7,TX,CORPUS CHRISTI 8.0 NW,,,
US1TXNU0068,27.8454,-97.5743,21.3,TX,ROBSTOWN 6.2 ENE,,,
US1TXNU0072,27.7319,-97.3967,10.1,TX,CORPUS CHRISTI 6.6 WNW,,,
US1TXNU0073,27.6539,-97.2896,3.4,TX,CORPUS CHRISTI 3.6 S,,,
US1TXNU0074,27.7126,-97.4273,7.9,TX,CORPUS CHRISTI 8.2 W,,,
US1TXNU0075,27.5948,-97.2397,0.6,TX,CORPUS CHRISTI 8.3 SSE,,,
US1TXNU0080,27.8517,-97.6608,27.7,TX,ROBSTOWN 3.6 N,,,
US1TXNU0086,27.8846,-97.8452,32.0,TX,ROBSTOWN 12.7 WNW,,,
US1TXNV0001,32.0838,-96.8293,155.4,TX,FROST 1.3 WNW,,,
US1TXNV0003,32.1629,-96.2684,122.8,TX,KERENS 3.4 NW,,,
US1TXNV0004,32.106,-96.3405,114.3,TX,POWELL 1.0 SW,,,
US1TXNV0005,32.067,-96.745,163.1,TX,BLOOMING GROVE 2.4 SW,,,
US1TXNV0006,32.0592,-96.5329,143.3,TX,CORSICANA 4.3 WSW,,,
US1TXNW0002,31.151,-93.5993,55.8,TX,BURKEVILLE 11.2 NNE,,,
US1TXOR0001,30.0428,-93.8675,7.9,TX,BRIDGE CITY 1.3 NW,,,
US1TXOR0003,30.1278,-93.9861,6.1,TX,VIDOR 0.9 E,,,
US1TXOR0004,30.0822,-93.7345,0.9,TX,ORANGE 2.1 SE,,,
US1TXOR0006,30.2327,-93.9818,8.8,TX,VIDOR 7.2 N,,,
US1TXPC0002,30.827,102.0555,793.4,TX,IRAAN 11.0 WSW,,,
US1TXPC0003,30.7611,102.4781,1037.5,TX,FORT STOCKTON 25.8 ESE,,,
US1TXPC0004,30.7052,102.53,965.9,TX,FORT STOCKTON 24.7 ESE,,,
US1TXPC0005,31.0582,102.8883,819.9,TX,FORT STOCKTON 11.5 N,,,
US1TXPC0011,30.9835,102.1853,712.0,TX,MCCAMEY 10.5 S,,,
US1TXPC0012,30.8257,101.9995,763.5,TX,IRAAN 8.4 SW,,,
US1TXPC0020,30.8834,102.8911,918.1,TX,FORT STOCKTON 0.6 SSW,,,
US1TXPL0002,30.6497,-94.9078,98.1,TX,LIVINGSTON 4.5 SSE,,,
US1TXPL0003,30.8009,-95.1039,51.8,TX,ONALASKA 0.6 SSE,,,
US1TXPL0004,30.7093,-94.9337,49.1,TX,LIVINGSTON 0.1 E,,,
US1TXPL0009,30.6799,-94.7456,95.1,TX,LIVINGSTON 11.5 E,,,
US1TXPL0010,30.7853,-95.0927,46.6,TX,ONALASKA 1.8 SSE,,,
US1TXPL0013,30.6644,-94.8982,94.8,TX,LIVINGSTON 3.8 SE,,,
US1TXPL0016,30.7097,-94.9271,52.4,TX,LIVINGSTON 0.5 E,,,
US1TXPL0018,30.6984,-95.0765,48.2,TX,LIVINGSTON 8.4 W,,,
US1TXPL0019,30.8055,-95.1152,49.4,TX,ONALASKA 0.6 WSW,,,
US1TXPL0020,30.5022,-94.8252,35.1,TX,ACE 2.4 S,,,
US1TXPL0022,30.7131,-94.9478,44.5,TX,LIVINGSTON 0.7 WNW,,,
US1TXPL0024,30.6733,-94.9483,57.0,TX,LIVINGSTON 2.6 SSW,,,
US1TXPL0025,30.6904,-94.7108,79.2,TX,LIVINGSTON 13.4 E,,,
US1TXPL0027,30.8064,-95.1165,54.9,TX,ONALASKA 0.6 WSW,,,
US1TXPL0028,30.7286,-95.1025,50.3,TX,LIVINGSTON 10.0 W,,,
US1TXPL0029,30.8267,-95.0796,59.1,TX,LIVINGSTON 11.3 NW,,,
US1TXPL0032,30.8977,-94.9428,83.5,TX,MOSCOW 7.0 W,,,
US1TXPL0035,30.8603,-95.0783,43.6,TX,LIVINGSTON 13.4 NW,,,
US1TXPL0037,30.6767,-95.0231,46.9,TX,LIVINGSTON 5.7 WSW,,,
US1TXPN0001,32.1681,-94.4555,101.8,TX,CARTHAGE 7.0 W,,,
US1TXPN0003,32.0231,-94.4326,81.7,TX,GARY CITY 3.8 W,,,
US1TXPN0004,32.3806,-94.0923,114.6,TX,WASKOM 6.9 SSW,,,
US1TXPP0002,32.9883,-98.1215,323.7,TX,GRAFORD 8.1 ENE,,,
US1TXPR0005,32.6055,-97.9454,244.8,TX,DENNIS 1.4 SW,,,
US1TXPR0007,32.8586,-97.5906,271.6,TX,AZLE 4.3 SW,,,
US1TXPR0008,32.6836,-97.6529,270.7,TX,ANNETTA 0.9 SSE,,,
US1TXPR0010,32.6903,-97.6381,248.1,TX,ALEDO 2.0 W,,,
US1TXPR0011,32.664,-97.637,272.2,TX,ALEDO 2.9 SW,,,
US1TXPR0017,32.6916,-97.6745,322.8,TX,ALEDO 4.1 W,,,
US1TXPR0018,32.6715,-97.6156,259.4,TX,ALEDO 1.8 SSW,,,
US1TXPR0019,32.8273,-97.8204,343.2,TX,WEATHERFORD 5.7 NNW,,,
US1TXPR0021,32.7197,-97.8285,313.9,TX,WEATHERFORD 4.2 SW,,,
US1TXPR0023,32.7489,-97.629,296.9,TX,WILLOW PARK 1.4 ESE,,,
US1TXPR0025,32.8837,-97.5971,294.1,TX,SANCTUARY 1.9 SSW,,,
US1TXPS0001,30.3231,104.0162,1439.9,TX,MARFA 1.0 NNE,,,
US1TXPS0002,29.8106,104.3099,1177.7,TX,SHAFTER 0.8 SSW,,,
US1TXPT0004,35.1923,101.7258,1093.6,TX,AMARILLO 5.3 E,,,
US1TXPT0008,35.254,101.8376,1077.5,TX,AMARILLO 3.7 NNW,,,
US1TXPT0010,35.1961,101.9062,1130.5,TX,AMARILLO 5.0 W,,,
US1TXPT0013,35.2116,101.8691,1120.1,TX,AMARILLO 2.9 WNW,,,
US1TXPT0015,35.2605,101.9799,1110.1,TX,AMARILLO 9.9 WNW,,,
US1TXPT0017,35.1845,101.9207,1132.9,TX,AMARILLO 5.9 WSW,,,
US1TXPT0018,35.3005,101.8717,1062.5,TX,AMARILLO 7.4 NNW,,,
US1TXRD0001,35.1446,101.9037,1136.9,TX,AMARILLO 6.2 SW,,,
US1TXRD0002,34.9968,101.9307,1093.0,TX,CANYON 1.2 NNW,,,
US1TXRD0003,35.1442,101.8573,1118.9,TX,AMARILLO 4.6 SSW,,,
US1TXRD0005,35.1787,101.9293,1138.1,TX,AMARILLO 6.5 WSW,,,
US1TXRD0006,34.9786,101.9238,1079.0,TX,CANYON 0.2 SSW,,,
US1TXRD0009,34.9786,101.909,1076.2,TX,CANYON 0.7 ESE,,,
US1TXRD0010,35.1407,101.9416,1140.0,TX,AMARILLO 8.1 WSW,,,
US1TXRD0013,34.9856,101.9287,1083.9,TX,CANYON 0.5 NW,,,
US1TXRD0014,35.1601,101.7591,1098.2,TX,AMARILLO 4.5 SE,,,
US1TXRD0015,35.1701,101.8741,1117.7,TX,AMARILLO 3.8 SW,,,
US1TXRD0016,35.1215,101.9285,1126.5,TX,AMARILLO 8.8 SW,,,
US1TXRD0019,35.1304,101.8738,1114.3,TX,AMARILLO 5.9 SSW,,,
US1TXRD0020,35.1345,101.908,1127.5,TX,AMARILLO 6.9 SW,,,
US1TXRD0022,34.9867,101.955,1096.4,TX,CANYON 1.9 WNW,,,
US1TXRD0024,35.1589,102.0537,1161.6,TX,AMARILLO 13.6 WSW,,,
US1TXRD0025,35.1748,101.8962,1125.6,TX,AMARILLO 4.8 WSW,,,
US1TXRD0026,34.9924,101.93,1067.7,TX,CANYON 0.9 NNW,,,
US1TXRD0027,34.9683,101.9168,1078.4,TX,CANYON 0.9 SSE,,,
US1TXRD0029,35.1271,101.9067,1124.4,TX,AMARILLO 7.2 SW,,,
US1TXRD0031,34.9803,101.955,1092.4,TX,CANYON 1.9 W,,,
US1TXRD0032,35.07,101.8153,1093.6,TX,AMARILLO 9.2 S,,,
US1TXRD0035,35.1339,101.7997,1104.6,TX,AMARILLO 4.9 SSE,,,
US1TXRD0036,34.9799,101.8631,1108.9,TX,CANYON 3.3 E,,,
US1TXRD0039,35.1681,101.8818,1120.4,TX,AMARILLO 4.3 SW,,,
US1TXRF0003,28.1864,-97.3146,11.0,TX,WOODSBORO 3.6 S,,,
US1TXRF0005,28.3888,-96.8409,7.3,TX,AUSTWELL 0.2 ESE,,,
US1TXRF0008,28.3212,-97.2797,18.3,TX,REFUGIO 1.0 NNW,,,
US1TXRK0001,32.927,-96.4701,146.0,TX,ROCKWALL 0.8 WNW,,,
US1TXRK0002,32.9558,-96.478,137.5,TX,ROCKWALL 2.6 NNW,,,
US1TXRK0006,32.8832,-96.4843,137.2,TX,ROCKWALL 3.1 SSW,,,
US1TXRK0007,32.9357,-96.5166,143.0,TX,ROWLETT 2.7 NE,,,
US1TXRK0009,32.9638,-96.4784,142.3,TX,ROCKWALL 3.1 NNW,,,
US1TXRK0010,32.9427,-96.4469,156.7,TX,ROCKWALL 1.6 NNE,,,
US1TXRK0011,32.9448,-96.4795,156.4,TX,ROCKWALL 2.0 NW,,,
US1TXRK0012,32.9381,-96.4738,776.0,TX,ROCKWALL 1.5 NW,,,
US1TXRL0001,29.6279,-99.8576,509.9,TX,CAMP WOOD 9.6 ESE,,,
US1TXRL0002,29.6264,-99.8497,524.9,TX,CAMP WOOD 10.1 ESE,,,
US1TXRL0003,29.7645,-99.9076,701.0,TX,LEAKEY 9.1 WNW,,,
US1TXRL0004,29.7353,-99.7623,499.0,TX,LEAKEY 0.8 N,,,
US1TXRL0005,29.7479,-99.9308,562.4,TX,CAMP WOOD 7.3 NE,,,
US1TXRL0006,29.7346,-99.7627,496.8,TX,LEAKEY 0.7 N,,,
US1TXRL0007,29.686,-99.728,508.1,TX,LEAKEY 3.4 SE,,,
US1TXRL0008,29.7347,-99.7411,497.7,TX,LEAKEY 1.5 ENE,,,
US1TXRL0009,29.7358,-99.9287,630.0,TX,CAMP WOOD 6.8 NE,,,
US1TXRL0010,29.9561,-99.8116,669.3,TX,LEAKEY 16.3 N,,,
US1TXRL0011,29.6549,-99.7188,474.3,TX,LEAKEY 5.5 SSE,,,
US1TXRL0014,29.6444,-99.7385,454.5,TX,RIO FRIO 0.6 NNW,,,
US1TXRL0016,29.8821,-99.9081,648.9,TX,LEAKEY 14.0 NW,,,
US1TXRL0017,29.7364,-99.9363,612.6,TX,CAMP WOOD 6.5 NE,,,
US1TXRL0018,29.8667,-99.7733,557.2,TX,LEAKEY 9.9 N,,,
US1TXRL0020,29.7734,-99.6804,552.3,TX,LEAKEY 6.0 NE,,,
US1TXRL0021,29.7358,-99.6141,544.4,TX,LEAKEY 8.9 E,,,
US1TXRN0001,32.8931,-95.675,141.1,TX,EMORY 5.6 ENE,,,
US1TXRN0002,32.9133,-95.81,143.3,TX,POINT 3.7 ESE,,,
US1TXRR0001,33.8767,-95.2495,125.0,TX,DETROIT 14.9 N,,,
US1TXRS0001,32.2171,-94.8743,157.9,TX,HENDERSON 6.1 NW,,,
US1TXRS0003,32.1832,-94.7966,138.4,TX,HENDERSON 1.8 N,,,
US1TXRS0004,32.1818,-94.9107,120.7,TX,HENDERSON 6.9 WNW,,,
US1TXRS0007,32.1632,-94.7949,149.0,TX,HENDERSON 0.4 NNE,,,
US1TXRS0008,32.0718,-94.8628,138.1,TX,HENDERSON 7.0 SSW,,,
US1TXRS0010,32.043,-94.6537,123.1,TX,MOUNT ENTERPRISE 9.3 N,,,
US1TXRS0011,32.3637,-94.8739,114.6,TX,KILGORE 1.7 SSW,,,
US1TXRS0012,32.2919,-94.653,129.2,TX,HENDERSON 12.6 NE,,,
US1TXRV0002,30.9597,103.7633,994.9,TX,BALMORHEA 2.1 SW,,,
US1TXSA0001,31.1342,-94.1062,62.8,TX,BROADDUS 15.3 SE,,,
US1TXSB0001,31.3206,-93.7072,70.7,TX,HEMPHILL 8.6 E,,,
US1TXSC0001,30.8607,100.6005,743.7,TX,ELDORADO 0.2 WSW,,,
US1TXSC0003,30.7366,100.1703,693.4,TX,SONORA 30.3 ENE,,,
US1TXSC0007,31.0152,100.2609,704.7,TX,ELDORADO 22.6 ENE,,,
US1TXSE0001,31.8462,100.9781,708.1,TX,STERLING CITY 0.7 NE,,,
US1TXSF0001,32.748,-99.2957,452.0,TX,ALBANY 1.5 N,,,
US1TXSF0006,32.7932,-99.39,545.0,TX,ALBANY 7.2 NW,,,
US1TXSF0007,32.7842,-99.4884,541.0,TX,ALBANY 11.9 WNW,,,
US1TXSF0008,32.8046,-99.4679,545.0,TX,ALBANY 11.4 WNW,,,
US1TXSF0009,32.8197,-99.317,458.1,TX,ALBANY 6.5 N,,,
US1TXSF0010,32.783,-99.3712,522.1,TX,ALBANY 5.9 NW,,,
US1TXSF0011,32.6598,-99.2103,392.9,TX,ALBANY 6.8 SE,,,
US1TXSF0013,32.6518,-99.1588,400.2,TX,MORAN 7.3 N,,,
US1TXSH0004,32.8936,-98.7291,368.8,TX,BRECKENRIDGE 14.2 NE,,,
US1TXSJ0003,30.5309,-95.1476,97.8,TX,COLDSPRING 4.3 SSW,,,
US1TXSJ0010,30.8304,-95.2116,43.6,TX,POINT BLANK 5.8 N,,,
US1TXSJ0011,30.7407,-95.2072,39.9,TX,POINT BLANK 0.7 ESE,,,
US1TXSJ0012,30.6945,-95.2913,122.5,TX,OAKHURST 3.6 SSE,,,
US1TXSL0001,31.7995,-94.185,121.9,TX,CENTER 0.6 NW,,,
US1TXSM0004,32.272,-95.3232,143.9,TX,TYLER 4.1 SSW,,,
US1TXSM0005,32.275,-95.2942,171.9,TX,TYLER 3.7 S,,,
US1TXSM0007,32.5131,-95.4124,175.9,TX,LINDALE 0.6 NW,,,
US1TXSM0008,32.507,-95.446,129.8,TX,LINDALE 2.3 W,,,
US1TXSM0011,32.3638,-95.1718,129.2,TX,TYLER 8.1 ENE,,,
US1TXSM0013,32.291,-95.423,138.1,TX,FLINT 7.4 NW,,,
US1TXSM0014,32.2227,-95.2388,156.7,TX,WHITEHOUSE 1.1 WSW,,,
US1TXSM0016,32.2143,-95.234,133.8,TX,WHITEHOUSE 1.2 SW,,,
US1TXSM0018,32.3148,-95.3675,133.8,TX,TYLER 3.8 WSW,,,
US1TXSM0019,32.4988,-95.0833,162.8,TX,WINONA 5.1 E,,,
US1TXSM0021,32.5046,-95.3695,318.5,TX,LINDALE 2.1 E,,,
US1TXSM0022,32.3059,-95.0983,151.2,TX,ARP 5.9 NNW,,,
US1TXSM0023,32.3442,-95.281,170.4,TX,TYLER 1.7 NE,,,
US1TXSM0024,32.2706,-95.1666,129.5,TX,TYLER 8.9 ESE,,,
US1TXSM0025,32.3008,-95.3101,157.9,TX,TYLER 1.9 SSW,,,
US1TXSM0026,32.2804,-95.292,193.2,TX,TYLER 3.4 SSE,,,
US1TXSM0028,32.2093,-95.3207,130.5,TX,FLINT 1.7 ENE,,,
US1TXSM0029,32.533,-95.3879,170.7,TX,LINDALE 2.2 NNE,,,
US1TXSM0030,32.267,-95.2924,152.1,TX,TYLER 4.3 S,,,
US1TXSO0003,32.1662,-97.7812,292.6,TX,GLEN ROSE 5.1 SSW,,,
US1TXSO0004,32.1303,-97.8547,351.7,TX,WALNUT SPRINGS 7.9 NW,,,
US1TXSO0005,32.2676,-97.7423,232.6,TX,GLEN ROSE 2.3 NNE,,,
US1TXSP0003,27.945,-97.5921,27.1,TX,ODEM 0.3 W,,,
US1TXSP0006,28.0298,-97.6725,34.1,TX,ODEM 7.8 NW,,,
US1TXSP0008,28.1191,-97.8568,32.3,TX,MATHIS 2.6 NW,,,
